rho,time
1044,18.2099
1016,16.1314
1045,162.045
1052,7.01309
1019,33.0314
1016,37.7445
1032,37.192
1040,33.1715
1037,100.636
1032,22.1236
992,18.2886
1033,143.656
1033,12.313
1029,175.334
1042,5.07678
1004,31.044
1038,38.6389
1001,118.364
1003,18.1814
987,14.7474
994,31.6542
985,32.1488
1008,26.5365
1016,34.2322
975,37.8719
1014,102.792
980,23.162
992,32.847
975,41.0214
961,27.2961
999,127.123
941,18.9024
985,11.7916
960,36.0334
957,38.4059
959,143.627
950,10.1994
971,9.65963
953,31.8137
975,32.7255
966,32.9847
937,39.7411
933,36.0558
939,27.8442
957,103.706
913,23.2427
935,120.162
934,21.2643
916,12.3442
932,105.256
943,18.6487
921,99.2679
898,19.7425
915,122.768
929,16.8061
911,33.6088
891,32.387
898,35.2256
914,32.7442
880,34.0398
881,38.4511
902,35.6703
894,33.8902
921,28.7456
882,31.7612
865,43.8265
847,32.6346
935,34.4533
877,28.7191
864,39.8587
938,34.4658
883,36.8917
878,36.5777
890,37.0696
843,31.7306
863,35.5049
880,35.6747
858,30.7292
856,32.9703
871,30.7528
859,31.7525
845,32.4585
833,34.0291
821,36.748
817,30.3369
797,32.9287
826,30.0347
858,36.8623
810,32.7749
814,30.9476
789,27.3196
